month,division,line,period,num_passengers,additional platform time,additional train time,total_apt,total_att,over_five_mins,over_five_mins_perc,customer journey time performance
2025-01-01,A DIVISION,1,offpeak,6180143.38,0.741047302,0.532417824,4579778.579,3290418.491,671979.3727,0.108732004,0.891267996
2025-01-01,A DIVISION,1,peak,6405407.227,0.718459361,0.54006793,4602024.784,3459355.022,492888.7379,0.076948853,0.923051147
2025-01-01,A DIVISION,2,offpeak,3609503.623,1.306796088,0.550316508,4716885.213,1986369.43,576156.2407,0.159622015,0.840377985
2025-01-01,A DIVISION,2,peak,4147634.773,1.147945688,0.570769496,4761259.453,2367343.409,591446.9585,0.142598611,0.857401389
2025-01-01,A DIVISION,3,offpeak,2910440.525,0.870716894,0.437349488,2534169.735,1272879.673,334059.4717,0.114779694,0.885220306
2025-01-01,A DIVISION,3,peak,3267368.475,0.908692271,0.575274541,2969032.479,1879633.9,361750.1565,0.110716058,0.889283942
2025-01-01,A DIVISION,4,offpeak,4501017.778,0.827987262,0.418586077,3726785.388,1884063.376,562028.592,0.124867001,0.875132999
2025-01-01,A DIVISION,4,peak,4596869.617,0.867645732,0.657547002,3988454.302,3022657.835,591981.7093,0.128779313,0.871220687
2025-01-01,A DIVISION,5,offpeak,3106828.321,1.218640818,0.658667522,3786107.807,2046366.913,440945.5831,0.141927888,0.858072112
2025-01-01,A DIVISION,5,peak,3988332.965,1.040254205,0.624718714,4148880.139,2491586.241,549851.8278,0.137865076,0.862134924
2025-01-01,A DIVISION,6,offpeak,6430083.422,0.879624492,0.390752766,5656058.865,2512572.882,601594.9368,0.09355943,0.90644057
2025-01-01,A DIVISION,6,peak,6789575.488,1.128721926,0.620532771,7663542.723,4213154.095,790746.3534,0.116464771,0.883535229
2025-01-01,A DIVISION,7,offpeak,5217063.473,0.817953248,0.367735565,4267314.015,1918499.783,535274.6835,0.102600761,0.897399239
2025-01-01,A DIVISION,7,peak,5623006.119,0.892779683,0.350983179,5020105.623,1973580.561,450508.6918,0.080118834,0.919881166
2025-01-01,A DIVISION,S 42nd,offpeak,452971.425,0.466956976,-0.233309578,211518.167,-105682.5722,6378.076931,0.014080528,0.985919472
2025-01-01,A DIVISION,S 42nd,peak,551533.8394,0.364066044,-0.243811978,200794.7429,-134470.5561,258.9253922,0.000469464,0.999530536
2025-01-01,B DIVISION,A,offpeak,4195048.725,1.211196576,0.762210959,5081028.65,3197512.112,810361.9103,0.193171036,0.806828964
2025-01-01,B DIVISION,A,peak,5076653.313,1.460806383,0.59020939,7416007.562,2996288.456,768651.5635,0.151409111,0.848590889
2025-01-01,B DIVISION,B,offpeak,2742483.698,1.852033093,1.051082305,5079170.565,2882576.086,636352.1561,0.232034982,0.767965018
2025-01-01,B DIVISION,B,peak,3354941.938,2.37642463,1.330614915,7972766.653,4464135.782,815369.3053,0.243035296,0.756964704
2025-01-01,B DIVISION,C,offpeak,3192000.208,1.60966385,0.601732859,5138047.344,1920731.41,581395.5438,0.182141449,0.817858551
2025-01-01,B DIVISION,C,peak,2621699.65,2.039265494,0.543019536,5346341.632,1423634.128,477089.557,0.181977198,0.818022802
2025-01-01,B DIVISION,D,offpeak,3389935.353,1.68589073,0.845792124,5715060.586,2867180.623,809818.0468,0.238888935,0.761111065
2025-01-01,B DIVISION,D,peak,3233392.523,1.97656917,0.954170687,6391023.978,3085208.365,721597.4282,0.223170377,0.776829623
2025-01-01,B DIVISION,E,offpeak,4608107.533,1.063175993,0.176792488,4899229.3,814678.7948,633718.0393,0.137522407,0.862477593
2025-01-01,B DIVISION,E,peak,5006169.186,1.380146819,-0.419203464,6909248.478,-2098603.463,579151.8997,0.11568764,0.88431236
2025-01-01,B DIVISION,F,offpeak,5212715.318,1.963256351,0.132228104,10233896.46,689267.4646,1158948.924,0.222331137,0.777668863
2025-01-01,B DIVISION,F,peak,5715102.453,2.116382873,-0.362245925,12095344.95,-2070272.575,1065840.454,0.186495424,0.813504576
2025-01-01,B DIVISION,G,offpeak,1721946.268,1.273828178,1.368427237,2193463.676,2356358.173,347069.3175,0.201556416,0.798443584
2025-01-01,B DIVISION,G,peak,1850923.762,1.288178581,1.251309935,2384320.344,2316079.292,387089.4464,0.209133112,0.790866888
2025-01-01,B DIVISION,JZ,offpeak,1732502.405,1.305904546,0.484406557,2262482.766,839235.5249,329381.2193,0.190118766,0.809881234
2025-01-01,B DIVISION,JZ,peak,1755125.79,1.213815353,0.436958643,2130398.63,766917.3826,304986.55,0.173769055,0.826230945
2025-01-01,B DIVISION,L,offpeak,3791710.119,0.889561505,0.526528219,3372959.362,1996442.375,322484.2036,0.085049804,0.914950196
2025-01-01,B DIVISION,L,peak,3890777.129,1.051733374,0.614013944,4092060.157,2388991.412,364342.0579,0.09364249,0.90635751
2025-01-01,B DIVISION,M,offpeak,2481827.856,1.76478898,0.000992306,4379902.452,2462.731937,496970.1596,0.200243606,0.799756394
2025-01-01,B DIVISION,M,peak,2687171.931,1.910143638,-0.048001542,5132884.368,-128988.3975,531753.7454,0.197886015,0.802113985
2025-01-01,B DIVISION,N,offpeak,3211976.163,1.477161456,0.54227068,4744607.385,1741760.499,586749.386,0.182675511,0.817324489
2025-01-01,B DIVISION,N,peak,3446660.771,1.863314182,0.351259221,6422211.896,1210671.378,593731.2328,0.172262741,0.827737259
2025-01-01,B DIVISION,Q,offpeak,3998625.755,1.368047787,0.657717491,5470311.114,2629966.101,774863.9191,0.193782556,0.806217444
2025-01-01,B DIVISION,Q,peak,4237533.367,1.444260214,0.953551235,6120100.848,4040705.175,883074.6279,0.208393551,0.791606449
2025-01-01,B DIVISION,R,offpeak,4523175.714,2.103755605,0.044096537,9515656.262,199456.3836,1005272.239,0.222249212,0.777750788
2025-01-01,B DIVISION,R,peak,4879779.432,2.396780668,-0.037990873,11695761,-185387.0804,1099090.612,0.225233666,0.774766334
2025-01-01,B DIVISION,S Fkln,offpeak,209587.4896,0.422770794,0.052769271,88607.46936,11059.77897,8358.138912,0.039878997,0.960121003
2025-01-01,B DIVISION,S Fkln,peak,208002.9612,0.305540725,0.00729512,63553.37552,1517.406586,7686.833027,0.036955402,0.963044598
2025-01-01,B DIVISION,S Rock,offpeak,20364.85501,0.77219994,-0.7464137,15725.73982,-15200.60678,1862.641426,0.091463525,0.908536475
2025-01-01,B DIVISION,S Rock,peak,16558.37913,0.525553271,-0.784985681,8702.310309,-12998.09051,1166.775488,0.070464354,0.929535646
2025-01-01,B DIVISION,W,offpeak,1757019.102,1.015742634,0.099407677,1784679.212,174661.1881,211431.6945,0.120335456,0.879664544
2025-01-01,B DIVISION,W,peak,1970225.596,1.068624481,-0.14711262,2105431.305,-289845.0497,202837.6941,0.102951507,0.897048493
2025-02-01,A DIVISION,1,offpeak,4441686.389,1.470672739,0.687046185,6532267.085,3051643.687,618216.3856,0.13918506,0.86081494
2025-02-01,A DIVISION,1,peak,5147344.102,1.003991351,0.594903834,5167888.959,3062174.742,494613.9009,0.096091089,0.903908911
2025-02-01,A DIVISION,2,offpeak,2696972.642,1.087167011,0.560813002,2932059.687,1512497.324,412993.0635,0.153132092,0.846867908
2025-02-01,A DIVISION,2,peak,3307910.121,1.165352113,0.532566255,3854880.049,1761681.304,440671.6295,0.133217534,0.866782466
2025-02-01,A DIVISION,3,offpeak,2189048.661,0.758678207,0.513907088,1660783.514,1124967.624,243825.5934,0.111384273,0.888615727
2025-02-01,A DIVISION,3,peak,2608765.593,0.693554598,0.540532874,1809321.371,1410123.563,249449.6755,0.095619812,0.904380188
2025-02-01,A DIVISION,4,offpeak,3441783.028,1.012584359,0.38096402,3485095.661,1311195.499,442384.4858,0.128533519,0.871466481
2025-02-01,A DIVISION,4,peak,3810993.854,0.911134759,0.423947907,3472328.966,1615662.866,430370.9395,0.112928794,0.887071206
2025-02-01,A DIVISION,5,offpeak,2396255.009,1.176564539,0.465401923,2819348.67,1115221.688,328651.391,0.137152093,0.862847907
2025-02-01,A DIVISION,5,peak,3294655.666,0.976651815,0.366549344,3217731.438,1207653.873,371115.6901,0.112641723,0.887358277
2025-02-01,A DIVISION,6,offpeak,4609438.194,1.062525352,0.451925374,4897644.939,2083122.079,500128.5901,0.108500986,0.891499014
2025-02-01,A DIVISION,6,peak,5300336.18,1.113311625,0.575680873,5900925.883,3051302.161,586468.3033,0.110647378,0.889352622
2025-02-01,A DIVISION,7,offpeak,3949220.543,1.012210056,0.662234905,3997440.747,2615311.691,522593.9028,0.132328366,0.867671634
2025-02-01,A DIVISION,7,peak,4558816.035,1.263748869,0.738361372,5761198.609,3366053.663,511487.4854,0.112197439,0.887802561
2025-02-01,A DIVISION,S 42nd,offpeak,599333.6899,0.414032077,-0.118272401,248143.3727,-70884.6347,10452.24406,0.017439774,0.982560226
2025-02-01,A DIVISION,S 42nd,peak,831418.8662,0.399069568,-0.128685568,331793.9679,-106991.6087,1000.710553,0.001203618,0.998796382
2025-02-01,B DIVISION,A,offpeak,3040063.525,1.055034629,0.641700911,3207372.292,1950811.533,549589.6708,0.180782298,0.819217702
2025-02-01,B DIVISION,A,peak,4060887.012,0.870060905,0.26011184,3533219.028,1056284.791,501702.6226,0.123545083,0.876454917
2025-02-01,B DIVISION,B,offpeak,1852045.74,1.709238256,0.91182286,3165587.431,1688737.644,402173.3241,0.217150859,0.782849141
2025-02-01,B DIVISION,B,peak,2532100.63,1.76470369,0.937812253,4468407.326,2374634.997,557714.3479,0.220257576,0.779742424
2025-02-01,B DIVISION,C,offpeak,2309112.06,1.515847464,0.523877064,3500261.661,1209690.847,390449.7048,0.169090843,0.830909157
2025-02-01,B DIVISION,C,peak,2115785.833,1.515203725,0.293106086,3205846.576,620149.7043,324718.1304,0.153474007,0.846525993
2025-02-01,B DIVISION,D,offpeak,2493370.981,1.71118072,0.729797688,4266608.352,1819656.378,581847.7573,0.233357876,0.766642124
2025-02-01,B DIVISION,D,peak,2580841.799,1.612749592,0.769275774,4162251.558,1985379.072,543843.0465,0.210723124,0.789276876
2025-02-01,B DIVISION,E,offpeak,3438738.734,1.208972858,0.554090118,4157341.796,1905371.15,573923.36,0.166899379,0.833100621
2025-02-01,B DIVISION,E,peak,4077744.406,1.372814798,-0.139229212,5597987.862,-567741.1392,547992.7772,0.13438625,0.86561375
2025-02-01,B DIVISION,F,offpeak,3819055.582,1.814198487,0.355960872,6928524.859,1359434.356,809688.7682,0.212012826,0.787987174
2025-02-01,B DIVISION,F,peak,4596758.627,1.758312587,-0.178652714,8082538.553,-821223.4035,797246.7028,0.173436712,0.826563288
2025-02-01,B DIVISION,G,offpeak,1389234.206,1.175671229,1.281423169,1633282.685,1780196.899,258079.6171,0.185771136,0.814228864
2025-02-01,B DIVISION,G,peak,1589391.277,1.210913762,1.178317537,1924615.771,1872807.615,307910.6983,0.193728695,0.806271305
2025-02-01,B DIVISION,JZ,offpeak,1365306.794,1.370626028,0.607103536,1871325.028,828882.5816,269436.7271,0.197345189,0.802654811
2025-02-01,B DIVISION,JZ,peak,1498257.744,1.132210003,0.523912306,1696342.405,784955.6693,270956.8348,0.180847945,0.819152055
2025-02-01,B DIVISION,L,offpeak,2957490.867,1.231030398,0.591557593,3640761.16,1749526.179,308029.0822,0.104152167,0.895847833
2025-02-01,B DIVISION,L,peak,3217659.277,1.954971488,0.732728612,6290432.146,2357671.017,378156.5993,0.117525371,0.882474629
2025-02-01,B DIVISION,M,offpeak,1908063.984,2.08680587,0.154934729,3981759.122,295625.3768,415075.9971,0.217537777,0.782462223
2025-02-01,B DIVISION,M,peak,2285416.188,1.924827312,0.170279807,4399031.5,389160.2286,485322.7515,0.212356399,0.787643601
2025-02-01,B DIVISION,N,offpeak,2484925.515,1.319267194,0.535680621,3278280.712,1331126.443,457260.592,0.184013802,0.815986198
2025-02-01,B DIVISION,N,peak,2796109.291,1.44501073,0.325747756,4040407.929,910826.3274,453863.2648,0.162319572,0.837680428
2025-02-01,B DIVISION,Q,offpeak,2937909.988,1.351893078,0.644521062,3971740.178,1893544.866,593570.8183,0.202038463,0.797961537
2025-02-01,B DIVISION,Q,peak,3381436.939,1.226541288,0.754896104,4147472.019,2552633.571,631614.4928,0.186788784,0.813211216
2025-02-01,B DIVISION,R,offpeak,3273776.852,1.983971286,0.089261404,6495079.27,292221.9173,716137.6194,0.218749674,0.781250326
2025-02-01,B DIVISION,R,peak,3910610.396,2.215247009,-0.032786277,8662967.984,-128214.3558,842191.5818,0.215360646,0.784639354
2025-02-01,B DIVISION,S Fkln,offpeak,171802.6932,0.854086995,-0.002645201,146734.446,-454.4525965,9375.747961,0.054572765,0.945427235
2025-02-01,B DIVISION,S Fkln,peak,172709.288,0.347831412,0.015580897,60073.71555,2690.965601,8870.777732,0.051362482,0.948637518
2025-02-01,B DIVISION,S Rock,offpeak,7982.049224,0.89710147,-0.008642899,7160.708089,-68.98804694,726.4370295,0.091008839,0.908991161
2025-02-01,B DIVISION,S Rock,peak,8437.321587,0.078254609,-0.133532872,660.2593001,-1126.659786,412.7627784,0.048921067,0.951078933
2025-02-01,B DIVISION,W,offpeak,1134794.037,1.032227537,0.079396783,1171365.654,90098.99563,140175.6046,0.123525151,0.876474849
2025-02-01,B DIVISION,W,peak,1537958.838,1.013326486,-0.241194395,1558454.425,-370947.0511,142814.0365,0.092859466,0.907140534
2025-03-01,A DIVISION,1,offpeak,5158115.596,1.022757168,0.604818902,5275499.698,3119725.809,661037.4312,0.128154831,0.871845169
2025-03-01,A DIVISION,1,peak,5711405.551,0.951814635,0.580919314,5436199.391,3317865.794,515069.4322,0.090182605,0.909817395
2025-03-01,A DIVISION,2,offpeak,3128967.457,1.24770982,0.665492331,3904043.421,2082303.845,540607.2316,0.172774961,0.827225039
2025-03-01,A DIVISION,2,peak,3678032.348,1.009633557,0.533690079,3713464.881,1962929.375,490447.077,0.13334496,0.86665504
2025-03-01,A DIVISION,3,offpeak,2482502.817,0.866150663,0.505801201,2150221.461,1255652.907,303240.6062,0.122151163,0.877848837
2025-03-01,A DIVISION,3,peak,2845955.588,0.690935126,0.505395405,1966370.684,1438332.877,281897.3438,0.099051912,0.900948088
2025-03-01,A DIVISION,4,offpeak,3876815.523,0.947613817,0.424720167,3673723.955,1646561.738,506317.0748,0.130601281,0.869398719
2025-03-01,A DIVISION,4,peak,4142943.215,1.085964724,0.503235052,4499090.187,2084874.244,472395.2788,0.114024078,0.885975922
2025-03-01,A DIVISION,5,offpeak,2717039.026,1.129037015,0.563476398,3067637.632,1530987.363,382551.7263,0.140797288,0.859202712
2025-03-01,A DIVISION,5,peak,3553662.678,1.173920822,0.499329622,4171718.613,1774449.043,433611.3718,0.122018157,0.877981843
2025-03-01,A DIVISION,6,offpeak,5170851.687,1.020587703,0.448747122,5277307.646,2320404.814,540866.7412,0.10459916,0.89540084
2025-03-01,A DIVISION,6,peak,5790747.848,1.078743753,0.547802843,6246733.066,3172188.135,600835.2859,0.103757805,0.896242195
2025-03-01,A DIVISION,7,offpeak,4396265.033,1.633175382,0.580245132,7179871.825,2550911.384,590097.7454,0.134227063,0.865772937
2025-03-01,A DIVISION,7,peak,4943944.779,1.041312465,0.404644154,5148191.323,2000538.351,418498.9743,0.084648796,0.915351204
2025-03-01,A DIVISION,S 42nd,offpeak,663503.0775,0.408238703,-0.131569744,270867.6355,-87296.93013,10996.31973,0.016573125,0.983426875
2025-03-01,A DIVISION,S 42nd,peak,880730.1768,0.38339285,-0.139804429,337665.6522,-123129.9798,814.8488412,0.000925197,0.999074803
2025-03-01,B DIVISION,A,offpeak,3603674.266,0.978523325,0.557976917,3526279.324,2010767.056,615892.4072,0.170906792,0.829093208
2025-03-01,B DIVISION,A,peak,4579139.771,0.945087414,0.236539221,4327687.363,1083146.154,579834.6304,0.126625231,0.873374769
2025-03-01,B DIVISION,B,offpeak,1960170.21,1.394839587,0.740392489,2734123.007,1451295.301,366616.7425,0.187033116,0.812966884
2025-03-01,B DIVISION,B,peak,2641760.298,1.537196776,0.675460204,4060905.413,1784403.949,509570.687,0.192890584,0.807109416
2025-03-01,B DIVISION,C,offpeak,2662566.01,1.416875938,0.555409022,3772525.714,1478813.184,426203.3854,0.16007242,0.83992758
2025-03-01,B DIVISION,C,peak,2340586.15,1.431388806,0.274963913,3350288.814,643576.7273,340643.4514,0.145537669,0.854462331
2025-03-01,B DIVISION,D,offpeak,2801615.748,1.465343517,0.608386274,4105329.474,1704464.566,588197.4026,0.209949349,0.790050651
2025-03-01,B DIVISION,D,peak,2808929.796,1.469629589,0.55661942,4128086.342,1563504.873,540337.5645,0.192364211,0.807635789
2025-03-01,B DIVISION,E,offpeak,3784924.665,1.475678565,0.543027258,5585332.199,2055317.263,618241.5555,0.16334316,0.83665684
2025-03-01,B DIVISION,E,peak,4311009.438,1.199009663,-0.263994587,5168941.973,-1138083.157,495310.8633,0.114894405,0.885105595
2025-03-01,B DIVISION,F,offpeak,4195184.364,1.750527536,0.245413151,7343785.749,1029553.413,869819.479,0.207337605,0.792662395
2025-03-01,B DIVISION,F,peak,4958088.545,1.504172098,-0.355522051,7457818.449,-1762709.809,729340.104,0.147101065,0.852898935
2025-03-01,B DIVISION,G,offpeak,1597861.624,1.072144302,1.118112036,1713138.235,1786588.313,252772.2177,0.15819406,0.84180594
2025-03-01,B DIVISION,G,peak,1779742.475,1.093092764,0.993496163,1945423.622,1768167.319,315248.9651,0.177131787,0.822868213
2025-03-01,B DIVISION,JZ,offpeak,1563061.429,1.327954734,0.457650977,2075674.825,715336.5903,295523.1106,0.189066856,0.810933144
2025-03-01,B DIVISION,JZ,peak,1676290.964,1.443990296,0.539392464,2420547.885,904178.7141,322803.1849,0.192569901,0.807430099
2025-03-01,B DIVISION,L,offpeak,3364511.596,1.214714213,0.596354328,4086920.057,2006441.052,328538.4022,0.097648171,0.902351829
2025-03-01,B DIVISION,L,peak,3490510.775,0.720637485,0.539523571,2515392.907,1883212.84,233627.9691,0.066932316,0.933067684
2025-03-01,B DIVISION,M,offpeak,2157975.306,1.919478244,0.092686733,4142186.651,200015.6817,421996.6827,0.195552137,0.804447863
2025-03-01,B DIVISION,M,peak,2523166.864,1.770389548,0.047110612,4466988.243,118867.934,469893.1383,0.186231495,0.813768505
2025-03-01,B DIVISION,N,offpeak,2730993.362,1.374883555,0.572620055,3754797.864,1563821.57,488494.3619,0.178870578,0.821129422
2025-03-01,B DIVISION,N,peak,3066350.756,1.414173875,0.27467626,4336353.131,842253.7562,476757.2961,0.155480352,0.844519648
2025-03-01,B DIVISION,Q,offpeak,3301058.343,1.709525363,0.658221043,5643242.962,2172826.066,676576.6622,0.204957499,0.795042501
2025-03-01,B DIVISION,Q,peak,3749017.945,1.501372115,0.745566487,5628671,2795142.138,742059.1188,0.197934267,0.802065733
2025-03-01,B DIVISION,R,offpeak,3691926.699,1.474511523,0.083163809,5443788.458,307034.6863,678091.2902,0.183668676,0.816331324
2025-03-01,B DIVISION,R,peak,4290036.953,1.42036295,-0.041501328,6093409.541,-178042.2304,660813.5969,0.154034477,0.845965523
2025-03-01,B DIVISION,S Fkln,offpeak,192373.4525,0.455734209,-0.017183345,87671.16313,-3305.619384,8444.433934,0.043896046,0.956103954
2025-03-01,B DIVISION,S Fkln,peak,194977.0558,0.303204799,-0.003374096,59117.97901,-657.8712225,8042.712967,0.041249535,0.958750465
2025-03-01,B DIVISION,S Rock,offpeak,8822.264932,1.179977999,-0.085833042,10410.07852,-757.2418321,958.732758,0.108671953,0.891328047
2025-03-01,B DIVISION,S Rock,peak,9325.460701,0.236250837,-0.221195444,2203.147897,-2062.749425,651.8449647,0.069899492,0.930100508
2025-03-01,B DIVISION,W,offpeak,1347228.826,0.77271308,0.147167875,1041021.335,198268.8038,136383.3274,0.101232489,0.898767511
2025-03-01,B DIVISION,W,peak,1682847.684,0.71801746,-0.168902241,1208314.019,-284236.745,126135.9291,0.07495386,0.92504614
2025-04-01,A DIVISION,1,offpeak,5828222.282,0.918439021,0.603277007,5352866.77,3516032.493,662671.206,0.1137004,0.8862996
2025-04-01,A DIVISION,1,peak,6128713.66,0.903920148,0.61284653,5539867.76,3755960.902,518756.3198,0.084643589,0.915356411
2025-04-01,A DIVISION,2,offpeak,3687375.264,1.291086327,0.683140532,4760719.784,2518995.5,616568.9402,0.167210793,0.832789207
2025-04-01,A DIVISION,2,peak,4185465.656,1.326194919,0.530887548,5550743.285,2222011.6,575272.3195,0.137445237,0.862554763
2025-04-01,A DIVISION,3,offpeak,2855608.357,0.948692484,0.473854445,2709094.185,1353142.714,340094.0148,0.119096869,0.880903131
2025-04-01,A DIVISION,3,peak,3128892.994,0.880332651,0.549073296,2754466.664,1717991.59,333432.8462,0.106565756,0.893434244
2025-04-01,A DIVISION,4,offpeak,4501802.13,0.899104095,0.502933421,4047588.73,2264106.747,578590.1819,0.128524126,0.871475874
2025-04-01,A DIVISION,4,peak,4674460.832,0.971846796,0.419698954,4542859.781,1961866.32,521983.4609,0.111667095,0.888332905
2025-04-01,A DIVISION,5,offpeak,3170797.245,1.161625853,0.626170571,3683280.054,1985459.92,458647.4001,0.144647344,0.855352656
2025-04-01,A DIVISION,5,peak,3984531.918,1.29617609,0.400714599,5164655.001,1596660.108,486906.0851,0.122199068,0.877800932
2025-04-01,A DIVISION,6,offpeak,6154920.082,0.998045005,0.457492195,6142887.246,2815827.898,630841.905,0.102493923,0.897506077
2025-04-01,A DIVISION,6,peak,6561857.031,1.050305816,0.514532016,6891956.602,3376285.53,650422.6509,0.099121735,0.900878265
2025-04-01,A DIVISION,7,offpeak,5183481.884,0.907973793,0.537821841,4706465.708,2787789.772,594034.2015,0.114601385,0.885398615
2025-04-01,A DIVISION,7,peak,5547934.563,0.947797617,0.521280536,5258319.158,2892030.301,468263.813,0.084403269,0.915596731
2025-04-01,A DIVISION,S 42nd,offpeak,770344.1636,0.430771678,-0.135742824,331842.448,-104568.6925,10227.59139,0.013276652,0.986723348
2025-04-01,A DIVISION,S 42nd,peak,956698.4883,0.390276097,-0.139940863,373376.5525,-133881.212,620.3180161,0.000648394,0.999351606
2025-04-01,B DIVISION,A,offpeak,4290199.788,1.108119786,0.747683999,4754055.271,3207713.734,799499.9063,0.186354936,0.813645064
2025-04-01,B DIVISION,A,peak,5215714.029,0.88443571,0.017655137,4612963.742,92084.14441,597734.5978,0.11460264,0.88539736
2025-04-01,B DIVISION,B,offpeak,2762289.358,1.36249831,0.789322063,3763614.582,2180335.935,538253.8194,0.19485787,0.80514213
2025-04-01,B DIVISION,B,peak,3447858.484,1.535698773,0.790478161,5294872.043,2725456.833,695166.0063,0.201622546,0.798377454
2025-04-01,B DIVISION,C,offpeak,3133643.125,1.489670364,0.694808183,4668095.295,2177280.887,531738.7661,0.169687085,0.830312915
2025-04-01,B DIVISION,C,peak,2670319.004,1.31199805,0.241047193,3503453.325,643672.9005,370552.279,0.138767046,0.861232954
2025-04-01,B DIVISION,D,offpeak,3428360.524,1.382267137,0.676198617,4738910.087,2318252.646,725581.7198,0.21164102,0.78835898
